record	sig_segments	total_length
ENSP00000495250.1	1	5
ENSP00000494723.1	1	5
ENSP00000488974.1	1	5
ENSP00000377954.2	1	7
ENSP00000426005.1	1	7
ENSP00000481381.1	1	7
ENSP00000263087.4	1	5
ENSP00000483929.1	1	5
ENSP00000483828.1	1	5
ENSP00000478043.1	1	5
ENSP00000478554.1	1	5
ENSP00000479035.1	1	5
ENSP00000480636.1	1	5
ENSP00000398286.2	1	24
ENSP00000403402.2	1	24
ENSP00000411035.1	1	24
ENSP00000392305.2	1	24
ENSP00000481013.2	1	5
ENSP00000427018.3	1	6
ENSP00000487907.1	1	6
ENSP00000316532.5	2	10
ENSP00000487800.1	2	10
ENSP00000453854.1	1	5
ENSP00000261847.3	1	5
ENSP00000338173.5	1	6
ENSP00000409905.1	1	6
ENSP00000385992.1	1	6
ENSP00000326746.6	1	6
ENSP00000354370.3	1	6
ENSP00000331358.3	1	5
ENSP00000370258.4	1	5
ENSP00000381917.3	1	5
ENSP00000480053.1	1	7
ENSP00000383428.2	1	5
ENSP00000477529.1	1	5
ENSP00000341219.6	1	5
ENSP00000262608.10	1	5
ENSP00000458280.1	1	5
ENSP00000266383.5	1	7
ENSP00000322953.3	1	7
ENSP00000490569.1	1	5
ENSP00000304895.4	1	7
ENSP00000265769.4	1	5
ENSP00000430085.1	1	5
ENSP00000393699.2	1	5
ENSP00000320968.8	2	13
ENSP00000387739.2	2	13
ENSP00000414202.1	2	10
ENSP00000467521.1	2	10
ENSP00000473323.1	1	7
ENSP00000217320.3	1	7
ENSP00000374152.4	1	11
ENSP00000298281.4	1	5
ENSP00000471561.1	1	9
ENSP00000470252.1	2	15
ENSP00000472675.1	2	15
ENSP00000470595.1	2	15
ENSP00000352117.6	2	15
ENSP00000469090.1	2	15
ENSP00000404029.4	2	15
ENSP00000384505.2	2	15
ENSP00000244364.6	2	10
ENSP00000359824.2	2	10
ENSP00000354508.3	2	10
ENSP00000489032.1	1	5
ENSP00000404924.1	1	5
ENSP00000431030.1	1	5
ENSP00000359801.6	1	5
ENSP00000431003.1	1	5
ENSP00000307959.7	2	10
ENSP00000400883.3	2	10
ENSP00000380557.3	1	5
ENSP00000470952.1	1	5
ENSP00000365895.2	1	6
ENSP00000469466.1	1	5
ENSP00000444279.1	1	5
ENSP00000433006.1	1	8
ENSP00000364270.4	1	8
ENSP00000215957.6	1	5
ENSP00000406053.1	1	5
ENSP00000340271.5	1	8
ENSP00000370011.3	1	5
ENSP00000370008.1	1	5
ENSP00000404980.1	1	5
ENSP00000370005.1	1	5
ENSP00000332513.4	1	5
ENSP00000405675.1	1	5
ENSP00000413981.1	1	5
ENSP00000377513.2	2	15
ENSP00000334002.4	2	15
ENSP00000343170.5	2	15
ENSP00000309392.5	2	15
ENSP00000409969.1	1	5
ENSP00000369677.4	1	5
ENSP00000384899.2	1	5
ENSP00000351552.3	1	5
ENSP00000353463.3	1	5
ENSP00000483916.1	6	30
ENSP00000306490.3	1	5
ENSP00000441188.1	1	5
ENSP00000283195.6	1	5
ENSP00000332433.3	1	5
ENSP00000362441.4	3	27
ENSP00000378967.3	3	27
ENSP00000494216.1	1	7
ENSP00000494249.1	1	7
ENSP00000401536.1	1	7
ENSP00000416158.1	2	10
ENSP00000238256.3	2	10
ENSP00000354966.2	1	5
ENSP00000416418.1	1	5
ENSP00000408204.2	1	7
ENSP00000435426.1	1	6
ENSP00000360690.3	1	6
ENSP00000414519.1	1	6
ENSP00000307732.7	1	6
ENSP00000408894.2	1	6
ENSP00000465734.1	1	5
ENSP00000404779.1	1	5
ENSP00000398205.1	1	5
ENSP00000407981.2	1	5
ENSP00000410429.1	1	5
ENSP00000403611.1	1	5
ENSP00000388044.1	1	5
ENSP00000368972.3	1	6
ENSP00000368964.5	1	6
ENSP00000388239.3	1	6
ENSP00000413301.3	1	6
ENSP00000261336.2	1	6
ENSP00000385461.1	1	6
ENSP00000368304.1	1	5
ENSP00000480889.1	1	5
ENSP00000299601.5	1	5
ENSP00000314610.5	1	5
ENSP00000373102.2	2	19
ENSP00000331131.5	2	19
ENSP00000379806.1	2	19
ENSP00000310094.4	3	28
ENSP00000440336.1	3	28
ENSP00000279394.3	2	20
ENSP00000393048.2	3	28
ENSP00000490369.1	1	9
ENSP00000354851.3	1	9
ENSP00000445606.2	1	9
ENSP00000354878.5	1	9
ENSP00000438075.2	1	9
ENSP00000391246.2	4	21
ENSP00000416399.1	1	5
ENSP00000399009.1	4	21
ENSP00000413845.1	4	21
ENSP00000400737.1	4	21
ENSP00000407242.3	1	5
ENSP00000380625.2	1	5
ENSP00000458134.1	1	5
ENSP00000457644.1	1	5
ENSP00000324510.5	1	5
ENSP00000409533.2	1	5
ENSP00000487275.1	1	5
ENSP00000324527.5	1	5
ENSP00000464741.1	1	5
ENSP00000464305.1	1	5
ENSP00000462055.1	1	5
ENSP00000480534.1	2	10
ENSP00000482502.1	1	5
ENSP00000484480.1	1	5
ENSP00000337991.5	1	5
ENSP00000268711.3	1	6
ENSP00000405421.1	1	5
ENSP00000312222.4	1	5
ENSP00000452965.1	1	5
ENSP00000443783.2	1	5
ENSP00000454006.1	1	5
ENSP00000415498.3	1	5
ENSP00000393316.2	1	5
ENSP00000309285.4	1	7
ENSP00000348708.2	4	21
ENSP00000350221.5	4	21
ENSP00000380244.2	4	21
ENSP00000434290.1	1	5
ENSP00000432302.1	1	5
ENSP00000434684.1	1	5
ENSP00000354689.4	1	5
ENSP00000346956.4	1	5
ENSP00000432499.1	1	5
ENSP00000437186.1	1	5
ENSP00000489712.1	1	8
ENSP00000363533.3	1	5
ENSP00000392464.1	1	5
ENSP00000416577.1	1	5
ENSP00000389916.2	1	5
ENSP00000403810.1	1	5
ENSP00000228251.4	1	5
ENSP00000251076.5	1	5
ENSP00000441858.2	1	5
ENSP00000400855.3	1	5
ENSP00000382150.3	2	13
ENSP00000274853.3	2	13
ENSP00000480270.1	2	13
ENSP00000494671.1	1	6
ENSP00000417061.2	1	6
ENSP00000436773.2	1	7
ENSP00000467716.1	1	7
ENSP00000446443.1	1	7
ENSP00000263102.6	3	15
ENSP00000355109.4	1	5
ENSP00000380353.1	1	5
ENSP00000317790.6	1	5
ENSP00000405222.1	2	11
ENSP00000376421.3	1	5
ENSP00000407098.1	1	5
ENSP00000436930.1	1	7
ENSP00000362573.3	1	7
ENSP00000453580.1	1	7
ENSP00000347684.5	1	7
ENSP00000401678.1	1	7
ENSP00000341835.4	1	7
ENSP00000400148.2	1	7
ENSP00000258787.7	1	5
ENSP00000482406.1	3	22
ENSP00000484041.1	3	22
ENSP00000487699.1	1	5
ENSP00000479898.1	3	22
ENSP00000470726.1	1	7
ENSP00000406046.1	1	7
ENSP00000481858.1	1	7
ENSP00000472600.1	1	7
ENSP00000496078.1	1	7
ENSP00000472445.1	1	7
ENSP00000473052.1	1	7
ENSP00000472607.1	1	7
ENSP00000301785.5	1	6
ENSP00000253686.2	1	5
ENSP00000429413.1	2	15
ENSP00000381032.1	2	15
ENSP00000428016.1	1	7
ENSP00000427741.1	2	15
ENSP00000289820.6	2	15
ENSP00000481077.1	2	15
ENSP00000427900.1	1	5
ENSP00000398559.2	1	7
ENSP00000373090.2	2	14
ENSP00000398224.2	1	5
ENSP00000449617.2	1	5
ENSP00000453915.1	1	7
ENSP00000454201.1	1	7
ENSP00000416673.1	1	7
ENSP00000493967.1	1	9
ENSP00000171887.4	1	9
ENSP00000408724.1	1	9
ENSP00000406016.1	1	9
ENSP00000405460.1	1	5
ENSP00000484271.1	1	9
ENSP00000480559.1	1	9
ENSP00000326581.7	1	5
ENSP00000473190.1	1	5
ENSP00000472402.1	1	5
ENSP00000472395.1	1	5
ENSP00000469486.1	1	5
ENSP00000361080.1	1	7
ENSP00000429113.1	1	7
ENSP00000361077.4	1	7
ENSP00000428921.1	1	7
ENSP00000389172.1	1	7
ENSP00000353864.4	1	7
ENSP00000401982.1	1	7
ENSP00000262836.4	1	7
ENSP00000410853.1	1	7
ENSP00000484798.1	1	7
ENSP00000347646.1	1	6
ENSP00000323074.4	1	14
ENSP00000379120.1	1	14
ENSP00000491773.1	1	14
ENSP00000403288.3	1	5
ENSP00000289921.6	1	5
ENSP00000337593.4	1	5
ENSP00000432493.2	1	5
ENSP00000380052.2	1	5
ENSP00000349364.4	1	5
ENSP00000482285.1	1	5
ENSP00000324122.4	1	5
ENSP00000395894.1	1	5
ENSP00000408980.1	1	5
ENSP00000395089.1	1	5
ENSP00000375635.1	1	5
ENSP00000405166.2	1	5
ENSP00000040738.5	1	8
ENSP00000425492.1	1	8
ENSP00000455826.1	1	5
ENSP00000265085.5	1	6
ENSP00000429092.1	1	6
ENSP00000334533.5	1	6
ENSP00000429048.1	1	6
ENSP00000263837.4	2	10
ENSP00000371101.5	2	10
ENSP00000439663.1	2	10
ENSP00000363727.3	2	10
ENSP00000363725.3	2	10
ENSP00000252336.6	2	10
ENSP00000300811.2	3	21
ENSP00000469484.1	3	21
ENSP00000239231.6	1	6
ENSP00000428631.1	1	6
ENSP00000380088.2	1	5
ENSP00000371180.1	1	5
ENSP00000321463.5	1	5
ENSP00000389746.1	1	5
ENSP00000407694.1	1	5
ENSP00000386595.1	1	5
ENSP00000460328.1	4	26
ENSP00000460587.1	4	26
ENSP00000459947.1	1	10
ENSP00000483673.1	11	55
ENSP00000484257.1	8	40
ENSP00000490321.1	1	5
ENSP00000439688.2	1	5
ENSP00000254695.8	1	5
ENSP00000389824.2	1	5
ENSP00000444890.1	1	5
ENSP00000414643.2	1	5
ENSP00000425930.1	1	5
ENSP00000274140.4	1	5
ENSP00000319414.4	2	14
ENSP00000229771.6	2	14
ENSP00000406765.1	1	7
ENSP00000477534.1	2	14
ENSP00000392283.2	1	7
ENSP00000310088.6	2	12
ENSP00000478828.1	2	12
ENSP00000372942.3	2	14
ENSP00000420477.2	2	15
ENSP00000326340.5	1	5
ENSP00000441189.1	1	5
ENSP00000400705.2	1	5
ENSP00000442635.1	1	5
ENSP00000443569.1	1	5
ENSP00000262519.8	3	16
ENSP00000451612.2	1	9
ENSP00000451263.2	1	9
ENSP00000370649.4	1	9
ENSP00000350267.6	3	18
ENSP00000345419.7	2	13
ENSP00000434501.1	2	13
ENSP00000416842.2	2	13
ENSP00000437087.1	2	13
ENSP00000436504.1	3	18
ENSP00000411558.1	2	13
ENSP00000413022.2	1	5
ENSP00000400365.2	1	5
ENSP00000493888.1	1	5
ENSP00000480802.1	1	5
ENSP00000481744.1	1	5
ENSP00000478352.1	1	5
ENSP00000481670.2	1	5
ENSP00000490949.1	1	5
ENSP00000480660.1	1	5
ENSP00000273153.5	1	7
ENSP00000422532.1	1	7
ENSP00000355050.6	2	13
ENSP00000394464.1	1	8
ENSP00000487198.1	1	8
ENSP00000384355.2	1	8
ENSP00000478532.1	2	13
ENSP00000376782.2	1	5
ENSP00000367494.3	1	5
ENSP00000262962.6	1	5
ENSP00000472772.1	1	5
ENSP00000381253.3	1	5
ENSP00000492954.1	1	5
ENSP00000453170.1	1	5
ENSP00000386808.2	1	5
ENSP00000457076.1	1	5
ENSP00000342098.4	1	5
ENSP00000458074.1	1	5
ENSP00000456015.1	1	5
ENSP00000454315.1	1	5
ENSP00000455038.1	1	5
ENSP00000278949.4	1	5
ENSP00000432106.1	1	5
ENSP00000456441.1	1	5
ENSP00000353942.3	2	10
ENSP00000377869.4	2	10
ENSP00000457676.1	1	5
ENSP00000454722.1	1	5
ENSP00000338938.8	2	10
ENSP00000456374.1	1	5
ENSP00000357944.2	1	13
ENSP00000285397.4	1	13
ENSP00000431394.1	1	13
ENSP00000407510.2	1	13
ENSP00000475585.1	1	13
ENSP00000436325.1	1	13
ENSP00000410186.2	2	20
ENSP00000369973.4	1	6
ENSP00000307858.4	1	6
ENSP00000347454.5	1	5
ENSP00000432843.1	1	5
ENSP00000435868.1	1	5
ENSP00000363284.3	1	5
ENSP00000363286.4	1	5
ENSP00000353990.4	1	5
ENSP00000339302.5	1	5
ENSP00000409759.2	1	5
ENSP00000425522.1	1	5
ENSP00000426261.1	1	5
ENSP00000425451.1	1	5
ENSP00000422407.1	1	5
ENSP00000426814.1	1	5
ENSP00000427238.1	1	5
ENSP00000423112.2	1	5
ENSP00000427247.1	1	5
ENSP00000420918.1	1	5
ENSP00000426313.1	1	5
ENSP00000425153.1	1	5
ENSP00000426172.2	1	5
ENSP00000423045.1	1	5
ENSP00000427231.1	1	5
ENSP00000427173.1	1	5
ENSP00000426098.1	1	5
ENSP00000425698.1	1	5
ENSP00000426232.1	1	5
ENSP00000423317.1	1	5
ENSP00000421518.1	1	5
ENSP00000424664.1	1	5
ENSP00000422268.1	1	5
ENSP00000426558.1	1	5
ENSP00000423155.1	1	5
ENSP00000414388.2	1	5
ENSP00000352011.5	1	5
ENSP00000350979.5	1	5
ENSP00000347078.4	1	5
ENSP00000312671.4	1	5
ENSP00000431996.1	1	5
ENSP00000489002.1	1	5
ENSP00000314407.4	1	6
ENSP00000416042.2	1	6
ENSP00000449091.1	1	6
ENSP00000448486.1	1	6
ENSP00000446682.2	1	6
ENSP00000446692.1	1	6
ENSP00000441501.1	2	10
ENSP00000221891.3	2	10
ENSP00000465694.1	2	10
ENSP00000466116.1	2	10
ENSP00000467854.1	2	10
ENSP00000432655.1	2	13
ENSP00000318861.6	2	13
ENSP00000431908.1	1	6
ENSP00000431520.1	1	6
ENSP00000436757.1	1	7
ENSP00000432576.1	1	5
ENSP00000256737.3	1	5
ENSP00000432394.1	1	5
ENSP00000471101.1	1	5
ENSP00000314343.4	1	5
ENSP00000471444.2	1	5
ENSP00000472501.2	1	5
ENSP00000471802.2	1	5
ENSP00000473181.2	1	5
ENSP00000481733.1	1	5
ENSP00000357595.3	1	5
ENSP00000357594.1	1	5
ENSP00000357593.2	1	5
ENSP00000365806.3	2	14
ENSP00000366036.4	1	5
ENSP00000386856.1	1	5
ENSP00000329880.8	2	14
ENSP00000368655.1	1	7
ENSP00000368639.3	1	7
ENSP00000368633.1	1	7
ENSP00000368767.4	1	5
ENSP00000437864.1	1	5
ENSP00000479945.1	1	5
ENSP00000430516.1	1	5
ENSP00000348841.5	1	5
ENSP00000427823.1	1	5
ENSP00000429286.1	1	5
ENSP00000430245.1	1	5
ENSP00000429954.2	1	5
ENSP00000429160.1	1	5
ENSP00000483443.1	1	5
ENSP00000479830.1	1	5
ENSP00000368762.5	1	6
ENSP00000428060.1	1	6
ENSP00000394013.4	1	5
ENSP00000256759.3	1	5
ENSP00000426315.1	1	5
ENSP00000362045.1	3	17
ENSP00000486816.1	1	5
ENSP00000277465.4	3	17
ENSP00000362039.3	3	17
ENSP00000362029.5	3	17
ENSP00000489425.1	3	17
ENSP00000398011.1	1	5
ENSP00000489129.1	1	5
ENSP00000321780.2	2	12
ENSP00000407265.1	2	12
ENSP00000439244.2	3	17
ENSP00000377232.2	3	16
ENSP00000350169.7	3	17
ENSP00000361990.1	1	5
ENSP00000361992.1	1	5
ENSP00000482864.1	6	30
ENSP00000482107.1	1	8
ENSP00000265069.8	1	7
ENSP00000363822.3	3	36
ENSP00000421155.1	3	36
ENSP00000425199.1	3	36
ENSP00000482407.1	3	36
ENSP00000479013.1	3	36
ENSP00000484033.1	1	6
ENSP00000379359.3	3	36
ENSP00000361569.2	2	13
ENSP00000258963.3	1	18
ENSP00000464687.1	1	18
ENSP00000462337.1	1	18
ENSP00000370380.1	1	5
ENSP00000463041.2	3	22
ENSP00000473525.1	1	5
ENSP00000473639.1	1	5
ENSP00000473345.1	1	5
ENSP00000473591.1	1	5
ENSP00000386788.3	1	5
ENSP00000473264.1	1	5
ENSP00000473521.1	1	5
ENSP00000473623.1	1	5
ENSP00000473642.1	1	5
ENSP00000376215.2	1	5
ENSP00000404049.2	1	6
ENSP00000332151.2	1	6
ENSP00000494147.1	1	6
ENSP00000361137.3	1	5
ENSP00000317598.6	1	5
ENSP00000388663.2	1	5
ENSP00000389864.3	1	5
ENSP00000361125.4	1	5
ENSP00000421561.1	1	5
ENSP00000388465.2	1	5
ENSP00000361134.4	1	5
ENSP00000430594.1	1	5
ENSP00000478570.2	1	5
ENSP00000483241.2	1	5
ENSP00000484284.2	1	5
ENSP00000492199.1	1	5
ENSP00000478034.2	1	5
ENSP00000492800.1	1	5
ENSP00000492413.1	1	5
ENSP00000263956.3	1	15
ENSP00000386465.3	1	15
ENSP00000361518.1	1	5
ENSP00000363280.1	1	8
ENSP00000288462.4	1	8
ENSP00000404837.1	1	5
ENSP00000341483.5	1	5
ENSP00000465085.1	1	5
ENSP00000034275.7	1	5
ENSP00000464774.1	1	5
ENSP00000457706.1	1	5
ENSP00000402084.2	1	10
ENSP00000448485.2	1	5
ENSP00000417980.1	1	5
ENSP00000417328.1	1	5
ENSP00000490056.1	1	5
ENSP00000489961.1	1	5
ENSP00000490328.1	1	5
ENSP00000490714.1	1	5
ENSP00000485900.1	1	5
ENSP00000491823.1	1	5
ENSP00000436107.1	1	5
ENSP00000475748.1	1	5
ENSP00000354964.2	1	5
ENSP00000354518.3	1	9
ENSP00000323152.6	1	5
ENSP00000398824.2	1	5
ENSP00000431273.1	1	5
ENSP00000432916.1	1	5
ENSP00000436157.1	1	5
ENSP00000303316.6	6	34
ENSP00000463094.1	6	34
ENSP00000421377.3	6	34
ENSP00000462115.1	4	22
ENSP00000493635.1	1	5
ENSP00000463589.1	1	6
ENSP00000372900.3	6	34
ENSP00000359128.5	1	5
ENSP00000393315.1	1	7
ENSP00000411909.2	1	7
ENSP00000391318.2	1	7
ENSP00000359364.3	1	5
ENSP00000364860.3	1	5
ENSP00000276603.5	1	8
ENSP00000276602.6	1	8
ENSP00000428838.1	1	8
ENSP00000397984.1	1	6
ENSP00000259467.4	1	6
ENSP00000377826.3	1	6
ENSP00000381840.3	1	12
ENSP00000266508.9	1	12
ENSP00000362603.5	2	28
ENSP00000362601.5	2	28
ENSP00000432985.1	2	28
ENSP00000473482.1	1	12
ENSP00000295470.5	1	6
ENSP00000480156.1	1	6
ENSP00000473677.1	1	6
ENSP00000338552.5	1	6
ENSP00000422040.1	1	6
ENSP00000486452.1	1	6
ENSP00000485954.1	1	6
ENSP00000483254.1	1	6
ENSP00000478723.1	1	6
ENSP00000364003.3	2	14
ENSP00000329117.3	3	19
ENSP00000284382.4	1	10
ENSP00000437640.2	1	10
ENSP00000377672.3	1	10
ENSP00000394222.1	1	6
ENSP00000447495.1	1	6
ENSP00000449556.2	1	6
ENSP00000328511.6	1	10
ENSP00000338171.6	1	5
ENSP00000464311.1	1	5
ENSP00000464198.1	1	5
ENSP00000425222.1	1	5
ENSP00000424825.1	1	5
ENSP00000424645.1	1	5
ENSP00000316891.7	1	5
ENSP00000424437.1	1	5
ENSP00000425631.1	1	5
ENSP00000421242.1	1	5
ENSP00000426334.1	1	5
ENSP00000422864.1	1	5
ENSP00000379840.3	1	5
ENSP00000371172.4	1	5
ENSP00000421656.1	1	5
ENSP00000409444.2	1	5
ENSP00000387910.1	1	5
ENSP00000346453.6	2	11
ENSP00000453708.1	2	11
ENSP00000453825.1	2	11
ENSP00000453818.1	1	6
ENSP00000359291.4	1	7
ENSP00000391272.2	1	7
ENSP00000359293.2	1	7
ENSP00000312782.7	1	7
ENSP00000395228.2	1	7
ENSP00000444367.1	1	7
ENSP00000313919.8	1	7
ENSP00000440847.1	1	7
ENSP00000325307.7	1	7
ENSP00000476393.1	1	5
ENSP00000391295.1	1	11
ENSP00000364449.1	1	11
ENSP00000390442.2	1	11
ENSP00000387526.2	2	13
ENSP00000399786.2	2	13
ENSP00000487527.1	1	5
ENSP00000362390.5	1	5
ENSP00000362393.3	1	5
ENSP00000386660.1	1	5
ENSP00000386516.1	1	5
ENSP00000323659.5	1	5
ENSP00000438324.2	1	5
ENSP00000463316.1	2	12
ENSP00000306625.7	2	12
ENSP00000302176.4	2	12
ENSP00000462329.1	2	12
ENSP00000463992.1	2	12
ENSP00000462218.2	2	12
ENSP00000485586.1	1	5
ENSP00000474598.2	1	5
ENSP00000345848.4	2	10
ENSP00000496447.1	1	6
ENSP00000493896.1	1	6
ENSP00000244711.3	1	6
ENSP00000495612.1	1	6
ENSP00000493661.1	1	6
ENSP00000494198.1	1	6
ENSP00000324196.4	1	5
ENSP00000398796.1	1	5
ENSP00000341988.2	1	5
ENSP00000392096.1	1	7
ENSP00000373244.2	1	7
ENSP00000264723.4	1	7
ENSP00000478923.1	1	7
ENSP00000353793.3	1	7
ENSP00000399349.2	1	7
ENSP00000378784.2	1	5
ENSP00000378788.2	1	5
ENSP00000482945.1	1	5
ENSP00000220847.8	1	5
ENSP00000492897.1	1	5
ENSP00000493179.1	1	5
ENSP00000305207.1	1	5
ENSP00000471242.1	1	5
ENSP00000322926.6	1	5
ENSP00000490391.1	2	10
ENSP00000486285.1	1	5
ENSP00000302476.3	1	5
ENSP00000434570.1	2	11
ENSP00000435559.1	2	11
ENSP00000304247.2	1	6
ENSP00000215637.2	1	6
ENSP00000372130.4	1	6
ENSP00000480908.1	1	6
ENSP00000484317.1	1	6
ENSP00000480104.1	1	6
ENSP00000483663.1	1	6
ENSP00000484153.1	1	6
ENSP00000261647.5	1	6
ENSP00000466261.1	1	6
ENSP00000465754.1	1	6
ENSP00000465082.1	1	6
ENSP00000373657.4	1	16
ENSP00000343896.4	4	27
ENSP00000493975.1	4	27
ENSP00000495368.1	4	27
ENSP00000494353.1	4	27
ENSP00000495536.1	4	27
ENSP00000495548.1	4	27
ENSP00000496498.1	4	27
ENSP00000496635.1	4	27
ENSP00000494676.1	4	27
ENSP00000494772.1	4	27
ENSP00000395654.1	4	27
ENSP00000494463.1	4	27
ENSP00000445036.2	4	27
ENSP00000464778.1	4	27
ENSP00000392837.2	4	27
ENSP00000466963.1	4	27
ENSP00000496230.1	1	11
ENSP00000496004.1	4	27
ENSP00000493905.1	2	16
ENSP00000493615.1	4	27
ENSP00000495599.1	4	27
ENSP00000496074.1	4	27
ENSP00000495355.1	4	27
ENSP00000493690.1	2	16
ENSP00000496190.1	1	11
ENSP00000496176.1	4	27
ENSP00000494159.1	4	27
ENSP00000494915.1	4	27
ENSP00000496331.1	4	27
ENSP00000495802.1	4	27
ENSP00000495457.1	1	5
ENSP00000494341.1	1	6
ENSP00000494154.1	3	16
ENSP00000494603.1	3	16
ENSP00000495197.1	3	16
ENSP00000467796.2	3	16
ENSP00000467200.2	1	5
ENSP00000414727.3	4	27
ENSP00000397783.3	4	27
ENSP00000301067.7	21	148
ENSP00000320650.3	1	6
ENSP00000435914.1	2	12
ENSP00000263574.5	2	12
ENSP00000345444.5	2	12
ENSP00000278756.7	2	12
ENSP00000368390.4	1	6
ENSP00000429915.1	1	6
ENSP00000429309.1	1	6
ENSP00000429351.1	1	6
ENSP00000429708.1	1	6
ENSP00000368391.3	1	6
ENSP00000430323.1	1	6
ENSP00000430865.1	1	6
ENSP00000410222.2	1	6
ENSP00000363929.2	2	34
ENSP00000351894.2	2	34
ENSP00000481177.1	1	25
ENSP00000481935.1	1	25
ENSP00000260402.3	1	7
ENSP00000453975.1	1	7
ENSP00000411991.2	1	7
ENSP00000347184.5	3	32
ENSP00000432334.1	1	7
ENSP00000435299.1	1	7
ENSP00000409256.1	1	7
ENSP00000440854.2	3	18
ENSP00000307208.6	3	18
ENSP00000496182.1	2	11
ENSP00000343837.4	2	11
ENSP00000388405.3	2	11
ENSP00000334351.6	1	6
ENSP00000315454.4	3	18
ENSP00000469159.2	1	8
ENSP00000362931.2	2	10
ENSP00000354674.3	2	10
ENSP00000391069.2	2	10
ENSP00000422886.1	1	5
ENSP00000424068.1	1	5
ENSP00000301015.9	4	28
ENSP00000428673.1	2	11
ENSP00000350425.3	1	14
ENSP00000366977.1	2	20
ENSP00000366954.1	2	20
ENSP00000366957.3	2	20
ENSP00000366961.1	2	20
ENSP00000383706.3	2	20
ENSP00000366969.3	2	20
ENSP00000383704.1	2	20
ENSP00000441445.1	2	20
ENSP00000344570.5	2	20
ENSP00000439625.1	2	20
ENSP00000381543.3	1	6
ENSP00000463949.1	1	6
ENSP00000462731.1	1	6
ENSP00000367542.3	1	5
ENSP00000367541.1	1	5
ENSP00000367550.6	1	5
ENSP00000496494.1	1	5
ENSP00000354219.2	1	5
ENSP00000495440.1	1	5
ENSP00000252891.3	1	20
ENSP00000472400.1	1	20
ENSP00000442759.1	1	20
ENSP00000259750.4	3	37
ENSP00000275461.3	1	7
ENSP00000386125.3	1	5
ENSP00000399561.2	1	5
ENSP00000456877.1	1	5
ENSP00000456571.1	1	5
ENSP00000268314.4	1	5
ENSP00000443995.2	1	5
ENSP00000408336.1	1	6
ENSP00000389308.2	1	6
ENSP00000396552.1	1	6
ENSP00000355121.4	1	6
ENSP00000439566.1	1	6
ENSP00000393832.1	2	11
ENSP00000454322.1	1	5
ENSP00000456138.2	1	5
ENSP00000363661.5	1	8
ENSP00000348784.4	1	8
ENSP00000260753.4	3	15
ENSP00000360793.3	3	15
ENSP00000361097.4	1	6
ENSP00000477052.1	1	6
ENSP00000476378.1	1	6
ENSP00000473405.1	1	6
ENSP00000365175.4	1	5
ENSP00000365201.2	1	5
ENSP00000265348.3	1	6
ENSP00000438788.1	1	6
ENSP00000308383.3	1	6
ENSP00000402543.1	1	6
ENSP00000371194.1	1	6
ENSP00000383932.2	1	6
ENSP00000400346.1	1	6
ENSP00000400999.1	1	6
ENSP00000384022.2	1	6
ENSP00000416363.1	1	6
ENSP00000412405.1	1	6
ENSP00000484140.1	1	6
ENSP00000318526.6	1	6
ENSP00000345118.3	1	6
ENSP00000302108.4	1	6
ENSP00000480442.1	2	12
ENSP00000488468.1	2	12
ENSP00000488266.1	2	12
ENSP00000371875.5	1	5
ENSP00000349076.3	1	19
ENSP00000379915.2	1	19
ENSP00000361202.2	1	6
ENSP00000278317.6	2	10
ENSP00000415614.1	1	5
ENSP00000370969.2	1	5
ENSP00000371001.3	1	5
ENSP00000370991.3	2	10
ENSP00000370975.4	1	5
ENSP00000344870.4	2	10
ENSP00000370970.1	2	10
ENSP00000492914.1	1	5
ENSP00000493331.1	2	10
ENSP00000380468.1	1	5
ENSP00000380471.2	1	5
ENSP00000413203.1	1	5
ENSP00000383960.3	1	8
ENSP00000339479.5	1	8
ENSP00000301215.2	1	5
ENSP00000264158.7	1	5
ENSP00000411418.1	1	5
ENSP00000444306.1	1	5
ENSP00000282516.8	1	5
ENSP00000406266.2	1	5
ENSP00000486963.1	6	30
ENSP00000482663.1	6	30
ENSP00000470441.2	1	8
ENSP00000327054.3	1	6
ENSP00000435403.1	1	5
ENSP00000341684.5	1	5
ENSP00000380414.3	1	7
ENSP00000421165.1	1	7
ENSP00000244776.7	1	7
ENSP00000423553.1	1	7
ENSP00000389862.2	1	7
ENSP00000414335.1	1	7
ENSP00000420010.2	1	5
ENSP00000289361.6	1	5
ENSP00000396684.2	1	5
ENSP00000406667.2	1	5
ENSP00000453470.1	1	6
ENSP00000452898.1	1	6
ENSP00000454044.1	1	6
ENSP00000453074.1	1	6
ENSP00000453916.1	1	6
ENSP00000415556.3	1	6
ENSP00000453462.1	1	6
ENSP00000453381.1	1	6
ENSP00000453208.1	1	6
ENSP00000453132.1	1	6
ENSP00000453587.1	1	6
ENSP00000453678.1	1	6
ENSP00000453814.1	1	6
ENSP00000453803.1	1	6
ENSP00000453632.1	1	6
ENSP00000453505.1	1	6
ENSP00000454129.1	1	6
ENSP00000454139.1	1	6
ENSP00000323680.5	1	6
ENSP00000453805.1	1	6
ENSP00000453550.1	1	6
ENSP00000453832.1	1	6
ENSP00000453826.1	1	6
ENSP00000452915.1	1	6
ENSP00000453035.1	1	6
ENSP00000380146.4	1	6
ENSP00000453184.1	1	6
ENSP00000406110.2	1	24
ENSP00000400838.1	1	24
ENSP00000400861.2	1	24
ENSP00000397323.2	1	24
